"","label_train","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"2539","3",0.00173835763847615,0.012672327871677,0.0201912109282642,0.0283292651077722,0.0548110903430396,0.00485886333226077,0.0336713428386098,0.00771285526130389,0.066972760768825,0.00273625672528557,0.000766376950690578,0.0116729440792151,0.00655943925778674,0.00661255156531606,0.0121745271609462,0.00662975327692506,0.00447616489677737,0.0102277797035254,0.00625844205086896,0.0188615750139729,0.0241504371104311,0.0186984714012624,0.0359003046981679,0.00117034645546229,0.00616470136637109,0.0155517338757926,0.0209309167039522,0.0189375115735524,0.00387328364679059,0.000309866621270671,0.000417845184843303,0.0035288026750526,0.037385644502036,0.0133778341761601,0.00223609550807974,0.000880705831374847,0.00686819376934847,0.0111998975981343,0.00397767509845306,0.00336297115668899,0.0506914952979706,0.0048788435688847,0.0207923067783992,0.00108848371425209,0.0153917257660486,0.00723266808627632,0.00367775242003955,0.0148750646896957,0.0109874657681772,0.013863954509153,0.0152689021616188,0.0063893664642782,0.00373344117302514,0.013202308143043
"2540","3",0.0138008290214511,0.00839809693614156,0.0199687712782868,0.0360656476170021,0.0332519445739319,0.000606364244804572,0.0109988575375517,0.0116623913674813,0.0236941152022862,0.0191476006514834,0.00809340693387121,0.00276074914033206,0.00179372917049127,0.0230374628995983,0.0207388970547755,0.0167878889975177,0.0169247805311187,0,0.0147302029289651,0.00834240897637782,0.00837139737926828,0.0129234468308673,0.0459930264988609,0.0109073748763894,0.00949024718195279,0.00908993890313742,0.0138866403966035,0.00890584201229571,0.00315454132694681,0.013062087995425,0.0174538094739035,0.00784115228720487,0.0291618959984898,0.0263777275288694,0.0030704489031963,0.019068411511854,0.0116416990903668,0.00301201684675109,0.00126306383249023,0.013525296159405,0.04621385826638,0.00408144052340302,0.0206293985707985,0.0205767346944211,0.0237454476444224,0.01908043653884,0.00171970861557628,0.0138028263313735,0.00691042116512507,0.000636681308209157,0.00586540252994734,0.0260691092298475,0.00100882883998913,0.0245122655038496
"2541","3",0.0157595354898266,0.0172941610204794,0.00911932800867597,0.0502051810163431,0.0437956749232416,0.00415098981351526,0.0212877974067772,0.0222357021370292,0.018832590581675,0.0321897929994008,0.0064216730529295,0.030082384302664,0.0190114388647254,0.00421831168508779,0.0424400082816308,0,0.00945300730961088,0.0257295982801625,0.00693520346758789,0.0123643946239351,0.0226374857869439,0.00176656149785533,0.0508150998094065,0.0148060117505135,0.0147228068869961,0.0372837423866773,0.0233012843785443,0.0216411683432304,0,0.00152197626643901,0.0168923432035453,0.0158085879560575,0.0107483076464296,0.00397574135563699,0.0115119396655783,0.0270167309020283,0.000631731377300612,0.00166086128521905,0.0056938730810268,0.00332867852143679,0.0527573222179346,0.00324595307111039,0.00140511794102951,0.0151191132206152,0.0335602203402451,0.0149432962011039,0.00549737128902146,0.00221793594690208,0.00105565138509536,0.0016690302705177,0.0455210300972358,0.0330192216451836,0.00535291965628241,0.000337545231898586
"2542","3",0.00828290584821759,0.00408446634255023,0.0177502315645442,0.0406361077650181,0.0463260223988901,0.00409286745693266,0.0046190470023852,0.000577765134186744,0.0167853007572811,0.0310941544277771,0.00326023071438403,0.00156207689072767,0.00244891441408353,0.0112972545413407,0.0271809686284836,0.0275180068636041,0.0056271603128468,0.00211583647951747,0.0207435922797977,0.0160674468148129,0.0047846589773314,0.00180281301129156,0.0501500585564726,0.0071932069879831,0.00632768887186397,0.00838500547968956,0.00429557015159154,0.0160147904055796,0.00988069747406628,0.0183703555212803,0.0123687387244808,0.0152748856736035,0.0051393277473937,0.00363739784445117,0.0186107376641512,0.0209208100753536,0.00461790339922852,0.025585450586376,0.00937691252990172,0.0282591659911939,0.0455625356114483,0.0139042014817097,0.00679232708074753,0.00838140677691259,0.00577256237670617,0.0115357405840972,0.00674315473640875,0.00102941017991358,0.00320571603576362,0.0239980194860253,0.018918614177663,0.0101452673850862,0.00413497475512656,0.0018379145526764
"2545","3",0.00856168231302902,0.00545846766152829,0.0441854378562672,0.0220733152914703,0.0536553107347264,0.0146154130657257,0.00192793434696815,0.0173393984847448,0.0330531564121696,0.0261466791939115,0.0255394003102699,0.00365975157073468,0.0246879144557454,0.00595624293308148,0.0296071436965528,0.0213410849276957,0.00684803014051711,0.0132205001220282,0.0110767372778864,0.0235521462374013,0.0042967815197941,0.00195592791392539,0.0412948301610932,0.0196106020837755,0.00613144995233882,0.0399149022730356,0.0190727345949648,0.00985677308229038,0.0518109079461081,0.00421950961260062,0.0164645693193787,0.0149306707881822,0.00907959033889538,0.0174123606759768,0.0151091775552906,0.0067759552543427,0.0029041973572117,0.0179000391402354,0.0218315254396373,0.00355701225095787,0.0337029743725153,0.000180652527582069,0.0120604409662738,0.0159458095346882,0.00542849950951808,0.00157626963988121,0.0658695285442048,0.0042362525842336,0.00387508230050444,0.0503482162326627,0.00134532343295595,0.0139495438782101,0.0196770600387464,0.0116419240902919
"2549","3",0.00158558527251766,0.0169224782259765,0.0131265831705831,0.0211417572734574,0.0278045602096199,0.00307609956413954,0.0121317604547194,0.00881521478526158,0.013684742681025,0.0349633829669168,0.034842567355915,0.00578689926224691,0.00639942190103166,0.00219211749599226,0.0141734094787564,0.046618189476063,0.015535271566653,0.0140833191841914,0.00361152372825721,0.00893853625020398,0.0111160782468742,0.00738850877623242,0.0301759943649724,0.00380762410041343,0.0170370137829651,0.0223734991840636,0.0112227825704778,0.0180323494800645,0.0288377928499492,0.0165223163375639,0.0149078074666372,0.00413043858031143,0,0.00142695004382687,0.0188131562709329,0.0252334018017389,0.00488360009323406,0.0104198125507073,0.0061470261316581,0.00372874241183602,0.0591750173207684,0,0.0102851789901084,0.0315673056025976,0.0157085790980229,0.0117522756513819,0.00410134621898913,0.0218925234941647,0.0194831250372953,0.0179403385435645,0.00560391594932838,0.00877735759552299,0.017689528327963,0.0116695790619896
"2550","3",5.20209584977978e-05,6.98037332689337e-05,0.00377356406474433,0.0324836784982637,0.0125253207599613,0.000648711922743498,0.00365624857805201,0.00354719591389091,0.0384642598335706,0.0523705188128616,0.00453601142579072,0.00251326523562954,0.000438492419299688,0.00564714282417099,0.0735560889764482,0.00151399658744764,0,0,0,0,0.00285926798453786,0.00926810973039885,0.0632501570988759,0.0195797066924177,0.0139020803382027,0.00724295254779169,0.0068561969027578,0.00601906271811965,0.0110417465589254,0.0172910797993161,0.0500079094934215,0.0193061136963422,0.0259197545727969,0,0,0.00815693571120873,0.00416242296813489,0.000582052946068383,0,0,0.010568643065416,0.0319546704300594,0.0521809687020738,0.00413429765351957,0.000562907214321868,4.49665993756451e-05,0.00043649662657651,0.0255366766988798,0.0326241670879804,0.000753702470243532,0.00522474531325821,0.000525102579424432,0,0.0105773280159791
"2551","3",0.0144027926314629,0.00808118429633214,0.0357786612993686,0.0183979316857632,0.0446375141180851,0,0.0653228357443771,0.0139000683327114,0.0429124330670223,0,0,0,0.00648667785625439,0,0.0165525717998017,0.0284236092158681,0.0106812494550677,0.0635110898028062,0.0057999893030739,0.045173864026514,0.00557185307088641,0,0.0537982899603659,0,0.0180623978844471,0.0115801528006935,0.0192644270737608,0.0240879873233549,0.00542705635844349,0.00438933263477689,0.00370798818531007,0.0202582098408569,0.00909706363109837,0.00444687237982204,0.0387849834547003,0.000882469678661117,0.0072450287801709,0.0656635741557659,0,0,0.0537031512491468,0,0.0169408119745321,0.0183260377807404,0.00988136537779466,0.0194689209661912,0.00620258504502602,0.0121637158238781,0.0206802015935013,0.0177106389635415,0.00398879568492738,0.0154485561864586,0.0210515010323796,0.00362707349929994
"2552","3",0.0206053087771483,0.00675835289718734,0.0105546432265641,0.0486799643982487,0.0492913575570013,0.000953700199829509,0.0359166626055123,0.0124913760905532,0.0506621055669975,0.00675360854195806,0.011108804736975,0.00940949124401021,0.00526439867263334,0.000269314766046237,0.0406406051496648,0.00811586604852119,0.00778140112267142,0.0292943899506781,0.0150742920757803,0.0361374161794742,0,0.00396332694971436,0.0626894850395101,0.000792496798399685,0.0158226284211833,0.00400570764423979,0.0209477850614655,0.0204320826549728,0.0287361678642047,0.000654569153429182,0.00256234262871972,0.0246771810021941,0.0242590723295978,0.00952794798828372,0.00499639383287164,0.020694986961936,0.00720951781993651,0.0458799072968641,0.00250546845199316,0.00141018014860024,0.0722125200423981,0.00362754792631165,0.0271605225528836,0.0127187325568139,0.00535537094043918,0.00583101013289105,0.0153186507073572,0.0192226877236402,0.0372594336874251,0.0287173885061042,0,0,0.0103058604721504,0.00502106580270678
"2553","3",0,0.0383568563596635,0.0279192084365638,0.0222565791680471,0.0470076005417496,0.00149196445097969,0.00418353642848727,0.0261234329416991,0.0202972269158214,0.0269968307132994,0.012874467279369,0.0131999964326991,0.0172603191169443,0.00540447489927443,0.0298219718869308,0.0144763982481606,0.0310931794018393,0.0101698983983465,0.0169640911315548,0.0228143750771857,0.000891693263552827,0.00113825595097405,0.0518050801249345,0.00391365858276635,0,0.0399533810408698,0.00789108920418565,0.00778828915896198,0.0275458290243382,0.0113748210639621,0.00378897761648096,0.0354265138952511,0.0214071770421535,0.0174115690939767,0.0235398030114894,0.0112496282737034,0.0064572090138406,0.0148051625754067,0.00746025597155471,0.0190639237297419,0.0520938088269686,0.00489432241569661,0.00603987296061279,0.0339271484759745,0.0132998092207066,0.0104370164976797,0.0379401837319334,0.00798027532791357,0.00706985546502543,0.030111496729446,0.0302503475296238,0.00264849797209162,0.0216699546588495,0.0139488002664666
"2554","3",0,0,0,0.0606066017177982,0.05,0,0.00809408684171609,1.96078431372543e-05,1.3864838846794e-05,0.06,0,0,0.0321438024599433,0.04175906333631,0,0.06,0.025197448624026,0.0533604246192541,0.0140451452027315,0.0257504723810748,0,0,0.06,0,0.058008830447051,0.0203152037986918,0.0228561427511369,0.00791919874774908,0,0.0137125196846698,0.0185322793684204,0.00836527558509831,0.00975382396845842,0.0165849426784349,0.0625513724837838,0.0140786631486112,0,0.00831394004324592,0.0176998261614322,0,0.06,0,0.00697474685414811,0.00884398167035188,0.0267251212260185,0.0383405011418824,0.00310572541221812,0.00072471738633843,0,0.00160889624530319,0.0228745722948335,0.0500250144219729,0.00313399869438537,0.00432374818474354
"2555","3",0.011087776704514,0.0151087552798319,0.0283145173242884,0.0154233191055731,0.0316048082286717,0.00268125581801171,0.0134395079864337,0.01128162387081,0.0392240113611263,0.0134567853185486,0.00742446787426437,0.00498865631619548,0.00432454626815478,0,0.0208267261701475,0.0205442494955373,0.0260892847254373,0.00848204869409813,0.00630948235716401,0.0202144689447843,0.0144632264376792,0.0112056801817257,0.0372218256200051,0.00761293264798923,0.00339124889564773,0.0171171052343383,0.0198581162556379,0.0212705070001123,0.0347929800183279,0.00299835795574356,0.00404381135281156,0.0284877120617132,0.0197563774215591,0.010272625332877,0.0208534435173073,0.00313332831480096,0.00373548006504389,0.0387164055763667,0.0163762989123331,0,0.056259191614866,0.00702093778639647,0.00371602956510313,0.00619397539849014,0.0176518865474313,0.0113292306515347,0.0139158330603161,0.021365723272989,0.0211967272593824,0.0435995790116712,0,0.0176110658530805,0.0623396547418581,0.0026111256087068
"2556","3",0.00132311048853616,0.0143626292736092,0.00652780358341879,0.013585131559432,0.0407439220593671,0.00216005955646997,0.00610267630786867,0.0094883146133369,0.017515164257276,0.0667208547547348,0.0120011186802955,0.00122606202961396,0.0180725979619675,0.0020455873208321,0.02758907062051,0.0265142566572326,0.00559715386205851,0.0211994178947959,0.00786869622296904,0.0039695582978313,0.00636388348923018,0.0161754602452474,0.0388638946954282,0.0222917716293513,0.0104930408490165,0.0155981788038785,0.0170693514862274,0.00822022341236394,0.0219567514762202,0.016893458975719,0.0225448555731368,0.0129538470689407,0.0170219243513893,0.00102228114902547,0.0445121233327444,0.00867743613501935,0.000834534781419293,0.00664900291233369,0.00600597673806741,0.00305569605132527,0.0730193945071558,0.00186484312609739,0.0231799011496644,0.0373710937121316,0.00299283611932686,0,0.0172455141041161,0.00839748456220484,0.0152143313958012,0.0244206040544953,0.00901789732606356,0.0037325331429028,0.0242876417902371,0.012802923492346
"2557","3",0.030732996149065,0,0.0202600092954374,0.0342711448720253,0.0366113085627256,0.0201703329056619,0.0160709145369088,0.0152248954434636,0.0233594469889078,0.0222316452140931,0.00243818040090399,0.0201511224679894,0.0109049369281287,0.009292523574132,0.0410775538675939,0.0067447031610108,0.00371430360045286,0.0436835655164557,0.0155995422806675,0.0282731462352156,0.00803964910724668,0.0328837109072323,0.0555430911949374,0.0114839795338608,0.0286705806992565,0.0152810168467796,0.0288184849423137,0.0134163692164364,0.00560888843082563,0.000477086172421616,0,0.011598081533007,0.00768590254322177,0.0282717484736978,0.0437100313072529,0.00237260623825948,0.0129241696470878,0.000194064739740566,0.0141824661656808,0.0112862947485135,0.0437555514384343,0.0202344535145307,0.0109042798500622,0.0044673810483101,0.0212317712337439,0.0182208311981324,0,0.0174287160633923,0.0212910826641228,0.0013140514372087,0.000629570251905726,0.0210948174549183,0.00177111184818623,0.026337215554105
"2558","3",0.0161841128749117,0.0120803946117876,0.0136971206281961,0.057507233926602,0.0527104208122954,0.0158663180330817,0.0242661267707674,0.0168906621617499,0.050831607443776,0.0304760376708703,0.00310523616197479,0.00255599862674934,0.0211270602779555,0.00602910173824047,0.0201912575387757,0.0511563935707427,0.00609529909104564,0.0266649374444868,0.0168806694526372,0.014419392094804,0.0215445171084167,0.0080770099714108,0.05041668698922,0,0.0321515703641858,0.016969151819467,0.00699186675706932,0.026457764420628,0.0131219864787722,0.0131027306364982,0.0270261898819552,0.0270870526710633,0.00670605881730778,0.0101002407834453,0.00835135078343925,0.0125463479347592,0.0086546688813164,0.0215577867180048,0.0189941702263165,0.0024014614533537,0.0551796233167355,0.00227780236122372,0.0417624347385147,0.0210138055732768,0.0226649607918425,0.00608563905295565,0.000890029320293511,0.0197756577682712,0.00135714377523649,0,0,0.0291856871887994,0.0550204217410008,0.00279757591651422
"2559","3",0.0514172000746575,0.0111101756836704,0.0354741533980527,0.0168232396987548,0.0270334199132639,0.00532660011982948,0.0195503920968466,0,0.0131177689692581,0.0368689100488157,0.00114950859752086,0.0232397432582626,0.00751931987246387,0.00143030621449843,0.0355691211929821,0.0323997099288762,0.0154881866584093,0.0161459619385286,0.00107756555882888,0.0101769610988289,0.0158244885180178,0.0273023217852652,0.0331658501302382,0.0025581397437453,0.0299843752739186,0.00825131349211679,0.0372362576352348,0.01697426415762,0.00206260872672855,0.0169627429198151,0.0139759263301175,0.00999197911163423,0.0138236390835028,0.0254494870568355,0.0164347437021501,0.0223117642113394,0.0245892438623317,0.0147892532213531,0.00598529580768346,0.00572800590148114,0.0433306480660552,0.0306506099447932,0.027215831088023,0.01045428017842,0.0333212833301766,0.0249457457513713,0.00822054836432906,0.0134052084370471,0.00877015100507256,0.013314993839187,0.025246721469132,0.0120089059735676,0.00866480732821925,0.0418242169942883
"2561","3",0.0137591453727723,0.00622622216381693,0.0175123345648011,0.0361983919440482,0.0386974249106556,0.00295036893235979,0.0110754491457969,0.00331512903313718,0.0256651564741507,0.028686376787781,0.0175106412401642,0.0464303645685656,0.0120999891387136,0.0112739967055419,0.0304283614576765,0.0329069052875687,0.00469127455902603,0.0152992335474628,0.00622150614280601,0.0263225097290784,0.00779478488893006,0.00349365831017484,0.0528766229564248,0,0.00912778862289055,0.00985005003769171,0.0208635699698102,0.0181088965357531,0.0214205475818734,0.0141075681404953,0.0121810677575756,0.00503561531230145,0.0127827267561791,0,0.0409628570053481,0.0288407719167728,0.00540941727544326,0.00158404972612679,0.0169074747564052,0.000646568835459094,0.0633887224300358,0.00992985742117677,0.0056328235611372,0.0381781267965849,0.0237642182308213,0.00816186376376624,0.00363198741804696,0.0108143263122622,0.025399970773543,0.0219559516510758,0.0122214914651817,0.0303417345319867,0.041291480584613,0.00677027739127272
"2563","3",0.0052721590928194,0.0205932234029435,0.0196056842449379,0.0366818696766399,0.0483287727667538,0,0.0199558698510653,0.0156645857535968,0.0316195353852525,0.041924113131574,0.00428846610209257,0.0132620524840961,0.00570150172390146,0.0114496728119504,0.0264114150440654,0.0239344736772255,0.0157445318403618,0.0132420514978178,0.0319820267080596,0.0146730681638192,0.0138137976736393,0.0185491786865139,0.0466722094826085,0.0211096457667923,0.0239931589036306,0.0135664914258869,0.00275485853175941,0.0130537186340607,0.0078177279532908,0.020389467602529,0.00851820926232522,0.0157872192634094,0.0155065199403176,0.0129841388543845,0.0241010815192463,0.0107601964525101,0.0084124149791115,0.0053273427034667,0.00897514060940132,0.00600105628555809,0.0358267285719471,0.0392764448928229,0.00576793969826431,0.0190479147243121,0.0145248969450331,0.0211088550376915,0.0153118807115417,0.00218148768627724,0.00619408421936431,0.0238784563046185,0.00400892730004805,0.0089044574641001,0.0146701363653844,0.0122305594293362
"2564","3",4.82092171613763e-05,0.0730901956228144,0.0341011092158235,0.0207187749677186,0.0505103226368091,0.000141443074761791,0.010416438213433,0.00189955218476486,0.00404274933218483,0.0415407566417869,0.0553796539956988,0.017463978520229,0.0439253944078764,0.0218824678085379,0.0298262759887412,0.0292390238159129,0.00491832510113018,0.0069622224654825,0.0058280958076965,0.0501716084158546,0.0050144758508042,0.00331580155629057,0.0591192527903013,0.00529890736716428,0.0200635236110575,0.0337408353861745,0.00393892314805413,0.00893554845717266,0.00473505467416912,0.019300152760405,0.0108394468923645,0.0444920814074203,0.00229122014857535,0.00260707900309436,0.0175017516006175,0.0363991620351001,0.015968400787319,0.011879463721844,0.0040070314143484,0,0.0393380003282253,0.0558315011209496,0.00217368200219565,0.0463183422823398,0.0233346520729308,0.012729124763306,0.00887858982992436,0.00765880113940665,0.0022923337280187,0.0185293980992781,0.0182148048651446,0.026072686642993,0.0215854382573502,0.00560682515479839
"2565","3",0.0278783593627621,0.0102849487176371,0.0161345949473598,0.028566967966668,0.0692407642923,0.00708029360928966,0.0138002345264582,0.0313617354402511,0.0223634560018608,0.0284921468642574,0.012787835367943,0.00514195529823473,0.00337277045534585,0.0129416181583135,0.0181108619488209,0.0175070502465061,0.00747364131283233,0.0157670888999717,0.00806788958322479,0.0225015976945739,0.0099772380671593,0.00182063305245106,0.0452936145981914,0,0.00372132299631046,0.0151443435932541,0.017839625240103,0.00598452879525873,0.0385082648514985,0.00362821643161774,0.00883995073638183,0.0127445438519811,0.0163564840480711,0.0050095270471547,0.0234356628575972,0.0033313170377265,0.00295384700522827,0.0380714621275154,0.00599452750060648,0.00131295139040109,0.0385966605948443,0.00194072902796745,0.00479441957821444,0.00599223428941579,0.00570548717725856,0.00440157063758307,0.0531189799256899,0.0192184126272536,0.00828795434404957,0.0310653562543961,0.0240230279602348,0.0094060408038726,0.00107051180167849,0.000426667306813755
"2566","3",0.0134455508858124,0.021854930265555,0.0445123414354363,0.00996796581928692,0.0368022430348602,0.0146467692871344,0.0186484047904718,0.0131007025172418,0.0307678036813974,0.0326325514606226,0.00776929885980895,0.00881977665767272,0.026665089328462,0.0118390199965,0.0369658008126171,0.0237216021420989,0.0156480916153757,0.0196138377282557,0.0018412271253904,0.00373735398918475,0.00254488992533008,0.00388547317040892,0.0682610309039943,0.0254802566859295,0.0116432884533056,0.025314550734902,0.0311684541410824,0.0178079936921167,0.00584148974867479,0.00788766121681066,0.00822316491713267,0.00632012407884857,0.0199624784238369,0.0324399760945633,0.0101715722299859,0.0106631399287437,0,0.00161847613891878,0.00192510981242613,0.00734692124227167,0.0763947421971791,0.0110714907035389,0.00952954507458384,0.0212849504385505,0.0157006883892419,0.00399131726323126,0.018261811894854,0.00572913711703787,0.0178719687169295,0.0180529470215006,0.0285341099467522,0.0250592475855349,0.00665621819705149,0.00253564039843748
"2567","3",0.00357914136855732,0.0103425710190761,0.0304686177696506,0.0313549345344759,0.0568603173941175,0.00237982378956914,0.0180310527170442,0.0180227084502175,0.045722670057075,0.0187314356790851,0,0.00865582897375557,0.0189256976795896,0,0.00541137101199083,0.0640215743934392,0.0152333392195739,0.0414768009736236,0.00379875296552233,0.0130018273383022,0.00922457622399574,0.00794786027864624,0.0622379554002162,0.00935473146146022,0.0151049103776555,0.0153291616671636,0.021873703310508,0.0101251688174611,0.00646042016612027,0.015434966079751,0.0222524353457933,0.0233519568079637,0.017548501746406,0.0189048315675946,0.00977036394268656,0.021960815761007,0.0137008704087446,0.0231511879058771,0.0169268980725027,0.000148762954301373,0.0588667071743245,0,0.0380167258727885,0.0184792077631024,0.0364055628982346,0.0193457493574059,0.00649493808124343,0.0051267870335001,0,0.0126765129120077,0.0225434726675591,0.0342831217313438,0.0231984036416223,0.024409593129842
"2568","3",0.0073218447333026,0.00449193479020565,0.0465078277774132,0.0116265900021862,0.0409363219813476,0.0160767719094305,0.00940790746063142,0.0182681150065805,0.0256644266671035,0.0248493254722962,0.0142910285722301,0.0189029799035183,0.0202626470110531,0.0113963119773665,0.0529130612792536,0.00496018356153064,0.0128884902476306,0.0135175102297308,0.0258700870974467,0.00685912761632581,0.00218454211022742,0.00437261537401311,0.0401395678314947,0.0155726883284042,0.0330949057490569,0.0139716205234533,0.0197901859581821,0.00673879786999307,0.00836471679458355,0.0149847365408353,0.0143286751140094,0.0137891698034018,0.00804820366822782,0.0196399907848894,0.0135708628277116,0.0458884266774436,0.00443650122036664,0.0161739284600118,0.0157149040247896,0.0151054725457517,0.037351839335613,0.000875117466434359,0.00552146366104215,0.0148312122312546,0.0119641696188304,0.0110104464586363,0.0180490326765197,0.00776563789865539,0.0100629822226853,0.0137366210039661,0.0232346203774225,0.0238779433083826,0.000654629106151725,0.0105608683724662
"2569","3",0.0296223599346157,0.0332853333535617,0.0319981269393435,0.0158088590616088,0.026907998402229,0.0073422882964419,0.00303787030079021,0.000159684448085591,0.0168710660282609,0.0251258673577401,0,0.0185603144897291,0.00602020695241649,0,0.0133782507271823,0.00227866799603694,0.00079003102765644,0.0170226601523442,0.0120875470748994,0.00150273754214745,0.0158827510197095,0.00896879540169887,0.0441165799862858,0.0196805415622403,0.0145056763550898,0.00741995851355315,0.0298731492458829,0.0339978484988747,0.00127831817702436,0.0236273767188592,0.00378316701506914,0.0329743734993658,0.0422027009941495,0.0118110326321672,0.00232070671303543,0.00484693097696787,0.00140636098913001,0.00682688617545048,0.0363874152845427,0.0368152011069374,0.0175563919456704,0.0309729894397033,0.0290028983533168,0.0196926291614361,0.0220855242854154,0.0105910459366243,0.00045853521292213,0.0285388167686867,0.0480888729683205,0.00136869029907043,0.00210636155664276,0.00080663382508466,0.000319746777051827,0.000124511987783843
"2570","3",0.0105404705026272,0.0221081493693997,0.032233942257804,0.0273884529685647,0.0417453603792728,0.027155714988395,0.0139992866837698,0.0252420970797285,0.0178311324362521,0.0399882730091453,0.0342828791637499,0.015224652983549,0,0.0240371010655989,0.0373476666019735,0.0445406963566757,0.0123581070423016,0.00951956968995835,0.00412051442915317,0.0126650625052531,0.0220888774517692,0.0259105495623482,0.0492369275700557,0.022112536769427,0.0285693102982707,0.028878284194351,0.025930835696901,0.0175148932449047,0.035961665264849,0.0208428242262205,0.00304286538880371,0.0149245270462891,0.00295368324780077,0.0123952858858321,0.0302448884923066,0.0258582974696823,0.00507969604146005,0.0440782793588775,0.00296927725867115,0.00879980626885895,0.0705778488799235,0.0102260342546906,0.00616933612846191,0.044326382341165,0.0275494024570481,0.00835121834069884,0.0243266445240594,0.0253159470340116,0.0266586344496111,0.0124584326640466,0.00335171266713376,0,0.0278524618860074,0.0315170207117688
"2571","3",0,0,0,0.0536945200325773,0.0433975211706297,0,0.0192353086671572,0.0226002283522588,0.0172911606100116,0.0376449697632694,0.00215200329615617,0.000596842350440525,0.0223856603056254,0.00545568180009472,0.0256646261297876,0.0252608382458489,0.0186299828978621,0.0481155123073034,0.0213547243211249,0.0132633251071499,0,0.000168021298013582,0.0516413388668617,0.000284189026605403,0.0247922578298786,0.0403889052155172,0,0,0.00417220746264563,0.0199823071502782,0.0127772059691811,0.00810931179573773,0.00285739014372616,0.00537804234744615,0.058787799891945,0.0109116844135998,0.00976835036796855,0.0265838581490488,0.0232140303307415,0,0.048274685327933,0.00239407921482174,0.019362464159018,0.0289844902454499,0.00472660355946759,0.00594507676307636,0.0014001982196739,0.00431842443065412,0.000269678073977921,0.000135103545457927,0.0111827795945952,0.0177186104981378,0.0365533625264435,0.00748268081205791
"2572","3",0.00993117109678811,0.00804449484295418,0.0130684710850807,0.032305211448061,0.0249483308523449,0.00361067694585011,0.0186291101871463,0.000718488777943285,0.0164418948754295,0.0270284806509114,0.0045825764177233,0.0142343496003967,0.012483052619594,0.0337458764387269,0.030668480047349,0.0111542393840679,0.00389653517418032,0.0149666784202279,0.0181351747554807,0.0160975186247262,0.0109367496598303,0.0178485296564817,0.0288362615676788,0.00159845636089144,0.0152446782117996,0.00562319002904593,0.0122359182963912,0.0129558449034809,0.0227248890043134,0.00614409873073894,0.0231251309604616,0.001591550976305,0.0160219828189649,0.0120481166804152,0.0163522214570541,0.00829683741848227,0.0146084995053439,0.0154131570181831,0.0171320578422508,0.00846210259287642,0.0248728463454534,0.00564092759443774,0.02096367170588,0.00346608456436736,0.0174979904651771,0.00362474019824672,0.00406674953554072,0.00890387761193796,0.017290433817274,0.000164130642148528,0.0109540567030149,0.0262773389963953,0.00638061197837296,0.0157995584423476
"2573","3",0.00356943669396351,0.00837137159138087,0.0281965762708481,0.0207438170895334,0.0320015722303971,0.00114871745534092,0.00599111482599328,0.0130688243493611,0.0337173552038581,0.025025195599796,0.0205509146277865,0.0238787124093822,0.0493778180693385,0.00674573212129537,0.0421011295546593,0.0278924927769436,0.00347684047728555,0.00077162564571192,0.00986228451172468,0.00894159876186496,0.010985616359521,0.0109723964364334,0.0421921426510506,0.0107415732611083,0.0362609236807885,0.0140132350517412,0.0246731014301691,0.0282087301982525,0.0222538964683958,0.00150272266823517,0.0163982788335674,0.0262636463083182,0.0135740927797264,0.00854648890941246,0.0245586908320823,0.0167068223264781,0.0314733535599757,0.00898785731815869,0.0285142691782701,0.0144453919698719,0.0391642530595678,0.0157533290919588,0.0271049512758312,0.0178501656239317,0.00381660782831555,0.0227217893652626,0.0107433342748411,0.0446187311573974,0.0181217635146634,0.0268398598456769,0.0107620082053085,0.020186517426779,0.0197606521140021,0.00981541681078217
"2574","3",0.013808432617351,0.0100138895009957,0.0352294033875603,0.0253519813324987,0.0491964985070387,0.00786634725023593,0.0230121894894054,0.0211083337029042,0.0218492408761665,0.0293089824345331,0.0162471338917403,0.0158714699752729,0.00158527679139729,0.0211297714961314,0.0326008254246741,0.0402585774408039,0.00909937134543993,0.00516461815269204,0.017075091570288,0.0243739715572721,0.0107935623274464,0.011017901440837,0.046515027065838,0,0.00387124859543992,0.0107278485790832,0.00403655200138314,0.029346899023851,0.0407285386948079,0.00738755086512007,0.063007302364572,0.00817968006562583,0.0201536311041732,0.01728672999174,0,0.00861818823925532,0.00839101701402031,0.00445668158993777,0.0208320881575808,0.0187037183471483,0.0550573173568353,0.00869893832070575,0.0241484714208706,0.0326797095820271,0,0,0.00835165049260026,0.0171775785315805,0.023940687744916,0.0110607868629511,0.0112728219536489,0.0105019062470792,0.0096104931565336,0.011984248701465
